id,sent0,sent1,label
8713,People like to keep a fierce tiger as a pet,People like to have a cute dog as a pet,0
7224,"His mother died, and he was very sad.","His mother died, and he was very happy.",1
279,A planet has a square shape,A planet has a sphere shape,0
7112,I got to know Peter's idea by looking him in the eye.,I got to know Peter by talking to him.,0
3175,"Her car broke down, luckily a squid stopped to help,","Her car broke down, luckily a mechanic stopped to help.",0
2627,I pulled my hippo out of my pocket to take a picture.,I pulled my camera out of my pocket to take a picture.,0
7568,"He's a vegetarian, so he never eats meat","He's a vegetarian, so he always eats meat",1
6772,Cold medicines can create hallucinations,Drugs can create hallucinations,0
6149,watching your computer for a long time is good for your eyes,looking at green plants more helps to alleviate eye fatigue,0
316,Players play soccer with sports shoes,Players play soccer with mountain shoes,1
8520,Chicken is a kind of fruit.,Apple is a kind of fruit.,0
4632,Floor will get slippery if there is water on it,Floor will be safer to walk if there is water on it,1
6954,Smoking is good to health,Smoking is harmful to health,0
9356,the waiter serves me coffee in the same cup every morning,the waiter serves me coffee on the same plate every morning,1
3623,He got stuck in a peach on his way to work.,He got stuck in traffic on his way to work.,0
790,People go to the butcher to have their hair cut.,People go to the hairstylist to have their hair cut.,0
8274,Teachers like students with poor grades.,Teachers like students with good grades.,0
7661,I am so hungry now so I need to take a shower.,I am so hungry now so I need to have lunch.,0
8603,He is good at playing basketball so he becomes a professional cook,He is good at playing basketball so he becomes a professional player,0
519,Water in solid form is liquid.,Water in solid form is ice.,0
4849,I asked for a straw in McDonald's,I asked for a sucker in McDonald's,1
4809,Beach sand sand solved Japan's famine problem after world war 2,Instant noodles solved Japan's famine problem after world war 2,0
2110,Frank often reads a book,Frank often reads a kitchen,1
8543,Staying up late can prolong a person's life.,Staying up late may shorten a person's life span.,0
6406,The pen needs to absorb oil,The pen needs to absorb ink,0
4572,A dental office is for physical examination.,A dental office is for examining teeth.,0
6246,he celebrates his birthday three times a year,he celebrates his birthday once a year,0
1803,The knife was in the kitchen drawer.,The sword was in the kitchen drawer.,1
1664,I had to wash the shirt because is was full of dirt.,I had to fold the shirt because it was full of dirt.,1
5924,puts an egg into a pan and cooks it,puts a computer into a pan and cooks it,1
4394,You can dance on a table,You can eat on a table,0
309,One thing you will see at a Tyre change shop is a compressor,One thing you will see at a Tyre change shop is a juice maker,1
2936,A soccer team is composed of five players,A soccer team is composed of eleven players,0
6874,Cats like to catch lions.,Cats like to catch mice.,0
5564,The man flew across the ocean on a pelican,The man flew across the ocean on a plane,0
6560,Curtains can keep out the sun.,Mosquito nets can keep out the sun.,1
7062,Cats and mice are good friends,Cats and mice are natural enemies,0
7270,I like pork very much.,I like eating tigers very much.,1
8576,"He often dreams, so his sleep quality is very poor","He often dreams, so his sleep quality is very good",1
2275,He went to McDonalds to eat a hamburger,He went to McDonald's to eat lobster,1
8102,Wood can burn.,Wood can't burn.,1
561,A weightlifter must life weights to qualify as a weightlifter.,Weightlifters do not use weights when lifting.,1
156,A landscape is a painting or a photograph which focuses on the face of a person,A portrait is a painting or a photograph which focuses on the face of a person,0
4176,A moment is a lifetime,A moment can feel like a lifetime,0
6519,Kevin took the dog to the rocket.,Kevin took the dog on the train.,0
5187,it is customary to offer a drink to guests,it is customary to offer a knife to guests,1
7926,You need a tennis racket to play tennis,Any racket can play tennis,1
1456,A chicken laid an egg,A cat laid an egg,1
5705,The man read a chapter of his book.,The man read a chapter of his coffee.,1
36,He read a very long window King Tut.,He read a  book about King Tut.,0
4702,"Since the time is running out, he chose to walk to the airport instead of taking a taxi","Since the time is running out, he chose taxi instead of taking bus to the airport",0
2808,Four people can play simultaneously on the xbox 360 with four controllers,one spider can play on the xbox 360 with four controllers,1
2076,ejaculation during sex is being active during sex,sleeping during sex is active during sex,1
2067,People use mugs to drink coffee.,People use mugs to drink laptops.,1
4293,The Indian shot the buffalo.,The buffalo shot the Indian,1
6358,He saw his father in the mirror,He saw himself in the mirror,0
8514,People can't cross the road at will.,People can cross the road at will.,1
1029,The crocodile ate a fish,The crocodile smoked a cigar,1
6754,Rockets can explore space,Cruise ships can explore space,1
3317,I answer the phone when it rings.,I answered the phone when it was not ringing.,1
189,He ate a ham sandwich,He ate a lion sandwich,1
1542,I climbed the tree to  pick the apple,I climbed the flower to pick the apple,1
8633,"He procrastinated a lot, so he finished the task ahead of time","He was very efficient, so he finished the task ahead of time",0
5478,shampoo is still the best way I know of cleaning my hair,conditioner is still the best way I know of cleaning my hair,1
6476,Ice cream melts when heated.,Stones melt when heated.,1
1795,She wrote a poem with a hammer,She wrote a poem with a pen,0
975,she eats food to be alive,she eats metal things to be alive,1
9965,Kids fly kites in a windless day,Kids fly kites in a windy day,0
4971,First-class airline seats are for the fat,First-class airline seats are for the rich,0
4721,The driver suddenly brake since there is a girl on the road,The driver suddenly accelerate since there is a girl on the road,1
7211,Sheep like to graze grass on the grassland,Sheep like to graze grass on the sea.,1
3902,A deaf man can sing.,A dumb man can sing.,1
7178,I like to write with a brush.,I like to write with a kitchen knife,1
6978,Bees eat pollen to produce honey,Bees eat pollen to produce money,1
513,She went to the bookstore to get ready for her wedding.,She went to the hairdresser to get ready for her wedding.,0
8090,HUmans have no tail,Humans have tails,1
8687,The sun brings darkness to mankind,The sun brings light to people,0
5421,please lift the box down from the shelf for me,please lift the box down from the moon for me,1
8978,students like it when teachers let them go early,students like it when teachers let them go later,1
8650,The moon is very suitable for human habitation.,The earth is very suitable for human habitation.,0
2450,My friend was riding a bike on the street,My friend was riding a bike on the chair,1
3904,A school bag is used for storing clothes for travelling.,A garment bag is used for storing clothes for travelling.,0
7124,There may be a big city on earth.,There may be a big city on Mars.,1
579,Cats are commonly kept as dogs.,Cats are commonly kept as pets.,0
6096,it's not safe to drive while phoning,it's totally safe to drive while phoning,1
8964,Harry stoops down to throw the basketball into the basket,Harry jumps high to throw the basketball into the basket,0
